counter,start,storeDLT,storeKfrags,finish
0,1650474914100,1650474929307,1650474936088,1650474945247
1,1650474945334,1650474950207,1650474962665,1650474977251
2,1650474977500,1650475022177,1650475044378,1650475053388
3,1650475054195,1650475057962,1650475068528,1650475075926
4,1650475079881,1650475085414,1650475088185,1650475110172
5,1650475111738,1650475120990,1650475121405,1650475121750
6,1650475123085,1650475131490,1650475135974,1650475148329
7,1650475148974,1650475168699,1650475182606,1650475200371
8,1650475201207,1650475271156,1650475272151,1650475272480
9,1650475273857,1650475323152,1650475359217,1650475364370
