counter,start,storeDLT,storeKfrags,finish
0,1650474916311,1650474929967,1650474931442,1650474931852
1,1650474932456,1650474943777,1650474959054,1650474959370
2,1650474959797,1650474975065,1650474983175,1650474994648
3,1650474995185,1650475030513,1650475040302,1650475046719
4,1650475048771,1650475053281,1650475064407,1650475073409
5,1650475073977,1650475082156,1650475088144,1650475088459
6,1650475091002,1650475099767,1650475103732,1650475125825
7,1650475126113,1650475133181,1650475136887,1650475191917
8,1650475192252,1650475253702,1650475258680,1650475259010
9,1650475259521,1650475271689,1650475316962,1650475317330
