counter,start,storeDLT,storeKfrags,finish
0,1650474913905,1650474935221,1650474941444,1650474953541
1,1650474953729,1650474958950,1650474968036,1650474994636
2,1650474994916,1650475030725,1650475034533,1650475038721
3,1650475042203,1650475046927,1650475047348,1650475058472
4,1650475058766,1650475081028,1650475085338,1650475091500
5,1650475092048,1650475097379,1650475102136,1650475103405
6,1650475106182,1650475128828,1650475175677,1650475176030
7,1650475176982,1650475238840,1650475244424,1650475244763
8,1650475247503,1650475252944,1650475253362,1650475253671
9,1650475254023,1650475298874,1650475308633,1650475346894
