counter,start,storeDLT,storeKfrags,finish
0,1650474916044,1650474936652,1650474947822,1650474962136
1,1650474962695,1650474983699,1650475003118,1650475010962
2,1650475011183,1650475028892,1650475039280,1650475039628
3,1650475040746,1650475045600,1650475056912,1650475068444
4,1650475069492,1650475079330,1650475088087,1650475094503
5,1650475095032,1650475103674,1650475123364,1650475125924
6,1650475126408,1650475133329,1650475137192,1650475152637
7,1650475153783,1650475165581,1650475175421,1650475175744
8,1650475178620,1650475254096,1650475254841,1650475255161
9,1650475257320,1650475306864,1650475338391,1650475343378
