counter,start,storeDLT,storeKfrags,finish
0,1650472726679,1650472742796,1650472745021,1650472749653
1,1650472750219,1650472770309,1650472785170,1650472789486
2,1650472790744,1650472818495,1650472829140,1650472829584
3,1650472830859,1650472876103,1650472878130,1650472878456
4,1650472878524,1650472911506,1650472920976,1650472939308
5,1650472940247,1650472997339,1650473004793,1650473005104
6,1650473006069,1650473029504,1650473053028,1650473072821
7,1650473072971,1650473100072,1650473125242,1650473125549
8,1650473126697,1650473164003,1650473164336,1650473169887
9,1650473171106,1650473178299,1650473178644,1650473183656
