counter,start,storeDLT,storeKfrags,finish
0,1650472728952,1650472743846,1650472744573,1650472745293
1,1650472745528,1650472756379,1650472769690,1650472770118
2,1650472771680,1650472783559,1650472797759,1650472804566
3,1650472806352,1650472814757,1650472826564,1650472827770
4,1650472827953,1650472839618,1650472857441,1650472857859
5,1650472859146,1650472887371,1650472912335,1650472912652
6,1650472913491,1650472978022,1650473012287,1650473012681
7,1650473013092,1650473039993,1650473042304,1650473069680
8,1650473070854,1650473081592,1650473082819,1650473083135
9,1650473083934,1650473105382,1650473118550,1650473145002
