counter,start,storeDLT,storeKfrags,finish
0,1650472727305,1650472746942,1650472754973,1650472767852
1,1650472767946,1650472775844,1650472784549,1650472786846
2,1650472787621,1650472794978,1650472800434,1650472814369
3,1650472815186,1650472848528,1650472851606,1650472858227
4,1650472859904,1650472866694,1650472887528,1650472922785
5,1650472923309,1650472940272,1650472942580,1650472942952
6,1650472943743,1650472955777,1650472997784,1650472998104
7,1650472999941,1650473035490,1650473055745,1650473056053
8,1650473056695,1650473082012,1650473083032,1650473093561
9,1650473096592,1650473129231,1650473148527,1650473154858
