counter,start,storeDLT,storeKfrags,finish
0,1650472726356,1650472738759,1650472747711,1650472753157
1,1650472754560,1650472769741,1650472772692,1650472789356
2,1650472789891,1650472800505,1650472812061,1650472812368
3,1650472813455,1650472823637,1650472831942,1650472853519
4,1650472854137,1650472881033,1650472907549,1650472916251
5,1650472916988,1650472930831,1650472940512,1650472951978
6,1650472953040,1650472960752,1650473001557,1650473016560
7,1650473016573,1650473059555,1650473061729,1650473062047
8,1650473064072,1650473091247,1650473091800,1650473092105
9,1650473093798,1650473125103,1650473143506,1650473161345
