counter,start,storeDLT,storeKfrags,finish
0,1650472726741,1650472738597,1650472747541,1650472754150
1,1650472754853,1650472765911,1650472771011,1650472777249
2,1650472777255,1650472783570,1650472797784,1650472798137
3,1650472798273,1650472812741,1650472821099,1650472831318
4,1650472834338,1650472839955,1650472842807,1650472847055
5,1650472848179,1650472853045,1650472854957,1650472878668
6,1650472878891,1650472907571,1650472918082,1650472918402
7,1650472918830,1650472930990,1650472936784,1650472939328
8,1650472940100,1650472997055,1650473004507,1650473024481
9,1650473028944,1650473039501,1650473063735,1650473081075
