counter,start,storeDLT,storeKfrags,finish
0,1650472728039,1650472750231,1650472762460,1650472772094
1,1650472772426,1650472783546,1650472785444,1650472801332
2,1650472804220,1650472819458,1650472826285,1650472826592
3,1650472832178,1650472842022,1650472842939,1650472849141
4,1650472849563,1650472876323,1650472878135,1650472880644
5,1650472881714,1650472888053,1650472891039,1650472904823
6,1650472905274,1650472973991,1650472979739,1650472985753
7,1650472988355,1650473024062,1650473044280,1650473044591
8,1650473046795,1650473069344,1650473071724,1650473072063
9,1650473072537,1650473100284,1650473117032,1650473123305
