counter,start,storeDLT,storeKfrags,finish
0,1650472726482,1650472738540,1650472744797,1650472745316
1,1650472745379,1650472758783,1650472769840,1650472774586
2,1650472774773,1650472791778,1650472795169,1650472810002
3,1650472810042,1650472821075,1650472823630,1650472841672
4,1650472842529,1650472865234,1650472887497,1650472892830
5,1650472893551,1650472908969,1650472944300,1650472955762
6,1650472955846,1650472964223,1650473001640,1650473026538
7,1650473028953,1650473058244,1650473081236,1650473081559
8,1650473082197,1650473089309,1650473109786,1650473110087
9,1650473111495,1650473156502,1650473156899,1650473162485
