counter,start,storeDLT,storeKfrags,finish
0,1650472728250,1650472756356,1650472769707,1650472784755
1,1650472784823,1650472806929,1650472818600,1650472831380
2,1650472831773,1650472857422,1650472857854,1650472883049
3,1650472883461,1650472889485,1650472896979,1650472939266
4,1650472940716,1650472997008,1650473004568,1650473004878
5,1650473005139,1650473032473,1650473053562,1650473077535
6,1650473078269,1650473081493,1650473107557,1650473123809
7,1650473127901,1650473133610,1650473151244,1650473151557
8,1650473153669,1650473165380,1650473165766,1650473172784
9,1650473172817,1650473178319,1650473178708,1650473183653
