counter,start,storeDLT,storeKfrags,finish
0,1650468946002,1650468950318,1650468951864,1650468954655
1,1650468955038,1650468957925,1650468962500,1650468965533
2,1650468966837,1650468972874,1650468974646,1650468978991
3,1650468981757,1650468986406,1650468986838,1650468987168
4,1650468987582,1650468996063,1650468996541,1650468996856
5,1650468998178,1650469003886,1650469009515,1650469009828
6,1650469011319,1650469016449,1650469019764,1650469027035
7,1650469028194,1650469037967,1650469040392,1650469043115
8,1650469043291,1650469048662,1650469049064,1650469053919
9,1650469054051,1650469061143,1650469061551,1650469061931
