counter,start,storeDLT,storeKfrags,finish
0,1650468946292,1650468953074,1650468955590,1650468960170
1,1650468961228,1650468966611,1650468967023,1650468967329
2,1650468967823,1650468972486,1650468974574,1650468974888
3,1650468974942,1650468982027,1650468982419,1650468986591
4,1650468990882,1650469002787,1650469003673,1650469003998
5,1650469006106,1650469011859,1650469013509,1650469016347
6,1650469016658,1650469023544,1650469025312,1650469025622
7,1650469026647,1650469038135,1650469040231,1650469044920
8,1650469045600,1650469051383,1650469055270,1650469063793
9,1650469064384,1650469069498,1650469069847,1650469074829
