counter,start,storeDLT,storeKfrags,finish
0,1650468946088,1650468950255,1650468950591,1650468951980
1,1650468952114,1650468960202,1650468960567,1650468963394
2,1650468966052,1650468970808,1650468973065,1650468976573
3,1650468977170,1650468981984,1650468986205,1650468989611
4,1650468989918,1650468996072,1650468996532,1650468996866
5,1650468997730,1650469009536,1650469011966,1650469015899
6,1650469015986,1650469023378,1650469023865,1650469027426
7,1650469027582,1650469033562,1650469038064,1650469038382
8,1650469038972,1650469048232,1650469048659,1650469051306
9,1650469051423,1650469063803,1650469064215,1650469069208
