counter,start,storeDLT,storeKfrags,finish
0,1650469969420,1650469974210,1650469981203,1650469988496
1,1650469988520,1650469994650,1650470002888,1650470003269
2,1650470003369,1650470007108,1650470017752,1650470018091
3,1650470018619,1650470028971,1650470036398,1650470038902
4,1650470040439,1650470044508,1650470044937,1650470056680
5,1650470057155,1650470060644,1650470068025,1650470072376
6,1650470072418,1650470077433,1650470080033,1650470092192
7,1650470092419,1650470109408,1650470111115,1650470111426
8,1650470112253,1650470129455,1650470137368,1650470137680
9,1650470137932,1650470148626,1650470149114,1650470149422
