counter,start,storeDLT,storeKfrags,finish
0,1650469969550,1650469977479,1650469977825,1650469978148
1,1650469978369,1650469985687,1650469987600,1650469994275
2,1650469994494,1650469998356,1650470006832,1650470009167
3,1650470009786,1650470017893,1650470022779,1650470023086
4,1650470023626,1650470041638,1650470042077,1650470045636
5,1650470046170,1650470051203,1650470053149,1650470053466
6,1650470053968,1650470060197,1650470067866,1650470070947
7,1650470071222,1650470082925,1650470083613,1650470083983
8,1650470087646,1650470094420,1650470105583,1650470105891
9,1650470106243,1650470124687,1650470125069,1650470125472
