counter,start,storeDLT,storeKfrags,finish
0,1650469969100,1650469973721,1650469979448,1650469981928
1,1650469982464,1650469991043,1650469994087,1650469996318
2,1650469996921,1650470017990,1650470020671,1650470029366
3,1650470029658,1650470034206,1650470043445,1650470043812
4,1650470044896,1650470057505,1650470060424,1650470062141
5,1650470063292,1650470068618,1650470078474,1650470091070
6,1650470091254,1650470106015,1650470106356,1650470106663
7,1650470109237,1650470114537,1650470116617,1650470119784
8,1650470120692,1650470134283,1650470134667,1650470144172
9,1650470146482,1650470159734,1650470160227,1650470160554
