counter,start,storeDLT,storeKfrags,finish
0,1650469969917,1650469983355,1650469983956,1650469986502
1,1650469987647,1650469993646,1650469994750,1650469997579
2,1650469997870,1650470003182,1650470003576,1650470004143
3,1650470004719,1650470017862,1650470020523,1650470020874
4,1650470021350,1650470028832,1650470029367,1650470031992
5,1650470033230,1650470057568,1650470063654,1650470065513
6,1650470065792,1650470089588,1650470090228,1650470092446
7,1650470092729,1650470109418,1650470121412,1650470121878
8,1650470122607,1650470126870,1650470127585,1650470138439
9,1650470139448,1650470158686,1650470159443,1650470159775
