counter,start,storeDLT,storeKfrags,finish
0,1650468715052,1650468718616,1650468719058,1650468721231
1,1650468722758,1650468727420,1650468727866,1650468730042
2,1650468731427,1650468739733,1650468740121,1650468744099
3,1650468744717,1650468749009,1650468749437,1650468752033
4,1650468753942,1650468761782,1650468762281,1650468767687
5,1650468767815,1650468771683,1650468772061,1650468775299
6,1650468775433,1650468780306,1650468782785,1650468786459
7,1650468791184,1650468797064,1650468798093,1650468800306
8,1650468800527,1650468806917,1650468808975,1650468811555
9,1650468813385,1650468821881,1650468822243,1650468825023
