counter,start,storeDLT,storeKfrags,finish
0,1650468715150,1650468718648,1650468719261,1650468722873
1,1650468723246,1650468727735,1650468728075,1650468732030
2,1650468732063,1650468739168,1650468739610,1650468741432
3,1650468744397,1650468748932,1650468751183,1650468755934
4,1650468757419,1650468764771,1650468765131,1650468766941
5,1650468767222,1650468771987,1650468773537,1650468776089
6,1650468776295,1650468781648,1650468782759,1650468785765
7,1650468786124,1650468793119,1650468793495,1650468797530
8,1650468797910,1650468804886,1650468805269,1650468807145
9,1650468807524,1650468812691,1650468813078,1650468815868
