counter,start,storeDLT,storeKfrags,finish
0,1650470264037,1650470281315,1650470289514,1650470293564
1,1650470294452,1650470310464,1650470320045,1650470321856
2,1650470322493,1650470335820,1650470341995,1650470345010
3,1650470346475,1650470357430,1650470368424,1650470391858
4,1650470392129,1650470426651,1650470439515,1650470442372
5,1650470444181,1650470450090,1650470450619,1650470453364
6,1650470454453,1650470457772,1650470461172,1650470469045
7,1650470469258,1650470483373,1650470499287,1650470503652
8,1650470503982,1650470509260,1650470509607,1650470528244
9,1650470529278,1650470544930,1650470545357,1650470550598
