counter,start,storeDLT,storeKfrags,finish
0,1650470261798,1650470268255,1650470272523,1650470278432
1,1650470279203,1650470289707,1650470293086,1650470305013
2,1650470305821,1650470311461,1650470311895,1650470324756
3,1650470327226,1650470333624,1650470338922,1650470344990
4,1650470345014,1650470353637,1650470361763,1650470364999
5,1650470366463,1650470376230,1650470378658,1650470384434
6,1650470389038,1650470420821,1650470426712,1650470430584
7,1650470430641,1650470435738,1650470447315,1650470460498
8,1650470460981,1650470499245,1650470513810,1650470518832
9,1650470522325,1650470534748,1650470536107,1650470544913
