counter,start,storeDLT,storeKfrags,finish
0,1650473343217,1650473365980,1650473370767,1650473387054
1,1650473388311,1650473404434,1650473412435,1650473425596
2,1650473426324,1650473441769,1650473449233,1650473453256
3,1650473454058,1650473459100,1650473459548,1650473467498
4,1650473470142,1650473475576,1650473476292,1650473478639
5,1650473479530,1650473486931,1650473488795,1650473491472
6,1650473492929,1650473537162,1650473579153,1650473625570
7,1650473626448,1650473686387,1650473697332,1650473737153
8,1650473737539,1650473771152,1650473794561,1650473816669
9,1650473818199,1650473845349,1650473854431,1650473860404
