counter,start,storeDLT,storeKfrags,finish
0,1650473343467,1650473365243,1650473367738,1650473373705
1,1650473374352,1650473390536,1650473404417,1650473414708
2,1650473415884,1650473425032,1650473438986,1650473443057
3,1650473444000,1650473471287,1650473487443,1650473509063
4,1650473510080,1650473559121,1650473561873,1650473572110
5,1650473572124,1650473577083,1650473577639,1650473593405
6,1650473596073,1650473606629,1650473646814,1650473652419
7,1650473653794,1650473665861,1650473711058,1650473720344
8,1650473722009,1650473753146,1650473777558,1650473796375
9,1650473796429,1650473813676,1650473827347,1650473839887
