counter,start,storeDLT,storeKfrags,finish
0,1650473344061,1650473359587,1650473366528,1650473375009
1,1650473375507,1650473390555,1650473391015,1650473394259
2,1650473394526,1650473409982,1650473416186,1650473424758
3,1650473425358,1650473441633,1650473447097,1650473466307
4,1650473466849,1650473502282,1650473504203,1650473509067
5,1650473509898,1650473559074,1650473561829,1650473572595
6,1650473573189,1650473587952,1650473628865,1650473682126
7,1650473682348,1650473697398,1650473698100,1650473741876
8,1650473743632,1650473747577,1650473748323,1650473756506
9,1650473759199,1650473807630,1650473824351,1650473834147
