counter,start,storeDLT,storeKfrags,finish
0,1650473345717,1650473368847,1650473384054,1650473399823
1,1650473399892,1650473410928,1650473416227,1650473429297
2,1650473429515,1650473433398,1650473445769,1650473455323
3,1650473456650,1650473477505,1650473478718,1650473487442
4,1650473488579,1650473495666,1650473498507,1650473540844
5,1650473542020,1650473588552,1650473593185,1650473607888
6,1650473607966,1650473621608,1650473664404,1650473672655
7,1650473674362,1650473678858,1650473684867,1650473697132
8,1650473697937,1650473715072,1650473724066,1650473735663
9,1650473736146,1650473771060,1650473794346,1650473809328
