counter,start,storeDLT,storeKfrags,finish
0,1650473344568,1650473365751,1650473371012,1650473386639
1,1650473387310,1650473404704,1650473414256,1650473422811
2,1650473422963,1650473433630,1650473447253,1650473452759
3,1650473453265,1650473475057,1650473477144,1650473483031
4,1650473483718,1650473502218,1650473504180,1650473509183
5,1650473510310,1650473516381,1650473523843,1650473537131
6,1650473537804,1650473593346,1650473594157,1650473645234
7,1650473646177,1650473652587,1650473653111,1650473665812
8,1650473666066,1650473714623,1650473723834,1650473737160
9,1650473737466,1650473743077,1650473771332,1650473788335
