counter,start,storeDLT,storeKfrags,finish
0,1650473345121,1650473368845,1650473377676,1650473390524
1,1650473392164,1650473400557,1650473409904,1650473417338
2,1650473417488,1650473445658,1650473464587,1650473466969
3,1650473467254,1650473488788,1650473507821,1650473518357
4,1650473518643,1650473574049,1650473580858,1650473596667
5,1650473596832,1650473646599,1650473648071,1650473700628
6,1650473701308,1650473724108,1650473730669,1650473752130
7,1650473752828,1650473778646,1650473802887,1650473819355
8,1650473819441,1650473829403,1650473841342,1650473848904
9,1650473851264,1650473860431,1650473867642,1650473872364
