counter,start,storeDLT,storeKfrags,finish
0,1650473342876,1650473359445,1650473366280,1650473371507
1,1650473372364,1650473382420,1650473393250,1650473408008
2,1650473408970,1650473436004,1650473447370,1650473469722
3,1650473473540,1650473495699,1650473498646,1650473543407
4,1650473543547,1650473593364,1650473594085,1650473640585
5,1650473641532,1650473649889,1650473702118,1650473720572
6,1650473720745,1650473747646,1650473748417,1650473775973
7,1650473779151,1650473796427,1650473812665,1650473832436
8,1650473833633,1650473863670,1650473869393,1650473873408
9,1650473873577,1650473879872,1650473880360,1650473882587
