counter,start,storeDLT,storeKfrags,finish
0,1650473343292,1650473354037,1650473365607,1650473371435
1,1650473372678,1650473388202,1650473391737,1650473393655
2,1650473393932,1650473408696,1650473422109,1650473439486
3,1650473442099,1650473462002,1650473477613,1650473485312
4,1650473485368,1650473492251,1650473494574,1650473530160
5,1650473530484,1650473578398,1650473581410,1650473585853
6,1650473586803,1650473603374,1650473608385,1650473621049
7,1650473621330,1650473628801,1650473678634,1650473725388
8,1650473725697,1650473747349,1650473777382,1650473792999
9,1650473793538,1650473821870,1650473829184,1650473844145
