counter,start,storeDLT,storeKfrags,finish
0,1650473343058,1650473359384,1650473360008,1650473364427
1,1650473366457,1650473380272,1650473393228,1650473395545
2,1650473398133,1650473410959,1650473420281,1650473437394
3,1650473437505,1650473443364,1650473447363,1650473468248
4,1650473468638,1650473474244,1650473475545,1650473477969
5,1650473478894,1650473492053,1650473493045,1650473496896
6,1650473497257,1650473513411,1650473518660,1650473529396
7,1650473530299,1650473578397,1650473581621,1650473599090
8,1650473599358,1650473645345,1650473647907,1650473661370
9,1650473662007,1650473672874,1650473684609,1650473694902
