counter,start,storeDLT,storeKfrags,finish
0,1650473343197,1650473365543,1650473368185,1650473378356
1,1650473378567,1650473393149,1650473404511,1650473409245
2,1650473409379,1650473426509,1650473433526,1650473436191
3,1650473436822,1650473456426,1650473477197,1650473483704
4,1650473483750,1650473507595,1650473513376,1650473521312
5,1650473522437,1650473571622,1650473572155,1650473580644
6,1650473582626,1650473641568,1650473642136,1650473651853
7,1650473652347,1650473681658,1650473725562,1650473765176
8,1650473765270,1650473794147,1650473805629,1650473827882
9,1650473828019,1650473849924,1650473857334,1650473867914
