counter,start,storeDLT,storeKfrags,finish
0,1650473343860,1650473354036,1650473359296,1650473368750
1,1650473368848,1650473380028,1650473383706,1650473398581
2,1650473399445,1650473403791,1650473407302,1650473417327
3,1650473417939,1650473426220,1650473439064,1650473446760
4,1650473446787,1650473465116,1650473481728,1650473492789
5,1650473493349,1650473498631,1650473501657,1650473504423
6,1650473505934,1650473558585,1650473600376,1650473612053
7,1650473612434,1650473629881,1650473682375,1650473729325
8,1650473730339,1650473772372,1650473787663,1650473792481
9,1650473792730,1650473812674,1650473829156,1650473842586
