counter,start,storeDLT,storeKfrags,finish
0,1650473343376,1650473365693,1650473369043,1650473382678
1,1650473383566,1650473401103,1650473402645,1650473411991
2,1650473413720,1650473431498,1650473438380,1650473452317
3,1650473453289,1650473481841,1650473497764,1650473501056
4,1650473501995,1650473513394,1650473518580,1650473531696
5,1650473533972,1650473578629,1650473621614,1650473669812
6,1650473671458,1650473697911,1650473735660,1650473759589
7,1650473761057,1650473793167,1650473801326,1650473821598
8,1650473821913,1650473855920,1650473860384,1650473866135
9,1650473868261,1650473873082,1650473876337,1650473881607
