counter,start,storeDLT,storeKfrags,finish
0,1650473343169,1650473354031,1650473359123,1650473367658
1,1650473367776,1650473388330,1650473388707,1650473403441
2,1650473403758,1650473413504,1650473424114,1650473432336
3,1650473432889,1650473460626,1650473461022,1650473463734
4,1650473464358,1650473467897,1650473473403,1650473476238
5,1650473476720,1650473497851,1650473501535,1650473504308
6,1650473506174,1650473559642,1650473600868,1650473608339
7,1650473609322,1650473621859,1650473664825,1650473675624
8,1650473677932,1650473725627,1650473760118,1650473777908
9,1650473779187,1650473796396,1650473812632,1650473832584
