counter,start,storeDLT,storeKfrags,finish
0,1650469445596,1650469451796,1650469457860,1650469458269
1,1650469459452,1650469465670,1650469468039,1650469471571
2,1650469472048,1650469478297,1650469479794,1650469484487
3,1650469485125,1650469491484,1650469496302,1650469499542
4,1650469499825,1650469505637,1650469506313,1650469513076
5,1650469513083,1650469521042,1650469524580,1650469527059
6,1650469527244,1650469540990,1650469541538,1650469544376
7,1650469544729,1650469551286,1650469552514,1650469560350
8,1650469560390,1650469573648,1650469574102,1650469574414
9,1650469574862,1650469586121,1650469586592,1650469590023
