counter,start,storeDLT,storeKfrags,finish
0,1650469445604,1650469451232,1650469452861,1650469455032
1,1650469457326,1650469462732,1650469464205,1650469469638
2,1650469470476,1650469476703,1650469478576,1650469482643
3,1650469483887,1650469494128,1650469500255,1650469502653
4,1650469506461,1650469510611,1650469514427,1650469517124
5,1650469518765,1650469524666,1650469525043,1650469535848
6,1650469536065,1650469540272,1650469540665,1650469542530
7,1650469543042,1650469551401,1650469557654,1650469560499
8,1650469560963,1650469571609,1650469572299,1650469574965
9,1650469576363,1650469588287,1650469588657,1650469591348
