counter,start,storeDLT,storeKfrags,finish
0,1650469446865,1650469462858,1650469466884,1650469468108
1,1650469468258,1650469474369,1650469475595,1650469478262
2,1650469480403,1650469490217,1650469496140,1650469501796
3,1650469502025,1650469508764,1650469513652,1650469518921
4,1650469519011,1650469530833,1650469533296,1650469542604
5,1650469543928,1650469553211,1650469553888,1650469554234
6,1650469554947,1650469560670,1650469561137,1650469567010
7,1650469568256,1650469574147,1650469580646,1650469581023
8,1650469581903,1650469588264,1650469590348,1650469592988
9,1650469593428,1650469597319,1650469597655,1650469599958
