counter,start,storeDLT,storeKfrags,finish
0,1650469446609,1650469451420,1650469451936,1650469454494
1,1650469455654,1650469459518,1650469463000,1650469468271
2,1650469470560,1650469479668,1650469481551,1650469484870
3,1650469486445,1650469496246,1650469501061,1650469501374
4,1650469501977,1650469510615,1650469514464,1650469519733
5,1650469520355,1650469524598,1650469525053,1650469528697
6,1650469528915,1650469541942,1650469543585,1650469543930
7,1650469544844,1650469557685,1650469560558,1650469560869
8,1650469562196,1650469567096,1650469573554,1650469581616
9,1650469584449,1650469587951,1650469588317,1650469590505
