counter,start,storeDLT,storeKfrags,finish
0,1650469448697,1650469453007,1650469454573,1650469462603
1,1650469463067,1650469472623,1650469474175,1650469478222
2,1650469478797,1650469482844,1650469487482,1650469488953
3,1650469489387,1650469499360,1650469501821,1650469505410
4,1650469505547,1650469510549,1650469513925,1650469517393
5,1650469518146,1650469527104,1650469530941,1650469533630
6,1650469534083,1650469542700,1650469546656,1650469550273
7,1650469551192,1650469555689,1650469560506,1650469563443
8,1650469566805,1650469582565,1650469582983,1650469587923
9,1650469588154,1650469593220,1650469593568,1650469595258
