counter,start,storeDLT,storeKfrags,finish
0,1650469447042,1650469457188,1650469457828,1650469462848
1,1650469463779,1650469468185,1650469470300,1650469472845
2,1650469473046,1650469479514,1650469482627,1650469486339
3,1650469487796,1650469491882,1650469492661,1650469498067
4,1650469499434,1650469505642,1650469506190,1650469511379
5,1650469511909,1650469533146,1650469541176,1650469545645
6,1650469546166,1650469552555,1650469559828,1650469562579
7,1650469562978,1650469569558,1650469573674,1650469576024
8,1650469577718,1650469590098,1650469590602,1650469594495
9,1650469594853,1650469597330,1650469597665,1650469598021
