counter,start,storeDLT,storeKfrags,finish
0,1650469687760,1650469697928,1650469698311,1650469701001
1,1650469701611,1650469708178,1650469716386,1650469718456
2,1650469718602,1650469723561,1650469725754,1650469734399
3,1650469739411,1650469747699,1650469748082,1650469751583
4,1650469753399,1650469758899,1650469759254,1650469764552
5,1650469765049,1650469768255,1650469768597,1650469770294
6,1650469770680,1650469783123,1650469783560,1650469789151
7,1650469789675,1650469796831,1650469800038,1650469805213
8,1650469805683,1650469813832,1650469818273,1650469821678
9,1650469823669,1650469828407,1650469828844,1650469838536
