counter,start,storeDLT,storeKfrags,finish
0,1650469689911,1650469693634,1650469694071,1650469700859
1,1650469702647,1650469711999,1650469721246,1650469729947
2,1650469733249,1650469744386,1650469747959,1650469752542
3,1650469752797,1650469758522,1650469760682,1650469763404
4,1650469764042,1650469775988,1650469783358,1650469786631
5,1650469787007,1650469796049,1650469797841,1650469802387
6,1650469805445,1650469813608,1650469817212,1650469820075
7,1650469820745,1650469836697,1650469838669,1650469844816
8,1650469845027,1650469853454,1650469855647,1650469858895
9,1650469860793,1650469869285,1650469870390,1650469875251
