counter,start,storeDLT,storeKfrags,finish
0,1650469687900,1650469693714,1650469700198,1650469702446
1,1650469705109,1650469711720,1650469713872,1650469716116
2,1650469716159,1650469719400,1650469722760,1650469725262
3,1650469726034,1650469739260,1650469743689,1650469750071
4,1650469750515,1650469755069,1650469757879,1650469762580
5,1650469764180,1650469768328,1650469770873,1650469779754
6,1650469779776,1650469783413,1650469786268,1650469789182
7,1650469789691,1650469804703,1650469808510,1650469814237
8,1650469814519,1650469821059,1650469825597,1650469828431
9,1650469828943,1650469834758,1650469840930,1650469843857
