counter,start,storeDLT,storeKfrags,finish
0,1650469689204,1650469700365,1650469701059,1650469707684
1,1650469708384,1650469719435,1650469727931,1650469731231
2,1650469731904,1650469746464,1650469748135,1650469757203
3,1650469758404,1650469763424,1650469770849,1650469778595
4,1650469779114,1650469783376,1650469786163,1650469793360
5,1650469793402,1650469801061,1650469801423,1650469807960
6,1650469808178,1650469819311,1650469821710,1650469828688
7,1650469829784,1650469840875,1650469844842,1650469847647
8,1650469848382,1650469855844,1650469858436,1650469861560
9,1650469862489,1650469867696,1650469868032,1650469872955
