counter,start,storeDLT,storeKfrags,finish
0,1650464898520,1650464908469,1650464913729,1650464922624
1,1650464924496,1650464943183,1650464949046,1650464949378
2,1650464952877,1650464963171,1650464963790,1650464973728
3,1650464973902,1650464988167,1650464989473,1650464989795
4,1650464990494,1650464998451,1650465003469,1650465006390
5,1650465006708,1650465011225,1650465014471,1650465014890
6,1650465015831,1650465024840,1650465025260,1650465027565
7,1650465029396,1650465034438,1650465035407,1650465035750
8,1650465037539,1650465041292,1650465045380,1650465045767
9,1650465046347,1650465049368,1650465049829,1650465050134
