counter,start,storeDLT,storeKfrags,finish
0,1650464900950,1650464913704,1650464918300,1650464924319
1,1650464924427,1650464930911,1650464934427,1650464936154
2,1650464937164,1650464948895,1650464950884,1650464958954
3,1650464959489,1650464971166,1650464972273,1650464972588
4,1650464974221,1650464987575,1650464989240,1650464989557
5,1650464989634,1650464998368,1650464999692,1650465002646
6,1650465003156,1650465011662,1650465015393,1650465021455
7,1650465022471,1650465029321,1650465032913,1650465035286
8,1650465035384,1650465038610,1650465043639,1650465043958
9,1650465044432,1650465049356,1650465049899,1650465050219
