counter,start,storeDLT,storeKfrags,finish
0,1650464899537,1650464913705,1650464914474,1650464918573
1,1650464918966,1650464930623,1650464931189,1650464931493
2,1650464933092,1650464940838,1650464947991,1650464948299
3,1650464948672,1650464953066,1650464958984,1650464968975
4,1650464972814,1650464976059,1650464987355,1650464987656
5,1650464989358,1650464998167,1650464998526,1650465001681
6,1650465002784,1650465011150,1650465015773,1650465016356
7,1650465016663,1650465023017,1650465028003,1650465028340
8,1650465028767,1650465034420,1650465035606,1650465037713
9,1650465037944,1650465044920,1650465045385,1650465045869
