counter,start,storeDLT,storeKfrags,finish
0,1650464898549,1650464908564,1650464908947,1650464910637
1,1650464911595,1650464918635,1650464920374,1650464927568
2,1650464929089,1650464938622,1650464940720,1650464941090
3,1650464941500,1650464949085,1650464955658,1650464964821
4,1650464966713,1650464971421,1650464980855,1650464981204
5,1650464981618,1650464988173,1650464989488,1650464989801
6,1650464998157,1650465007108,1650465010581,1650465011038
7,1650465011173,1650465019148,1650465023134,1650465024934
8,1650465026048,1650465032360,1650465033068,1650465033368
9,1650465033930,1650465041381,1650465041832,1650465042260
