counter,start,storeDLT,storeKfrags,finish
0,1650464898595,1650464908720,1650464909777,1650464912782
1,1650464914872,1650464918779,1650464922753,1650464927391
2,1650464930361,1650464940361,1650464947264,1650464947571
3,1650464947661,1650464952907,1650464957037,1650464959149
4,1650464960147,1650464971653,1650464974113,1650464981215
5,1650464981416,1650464987572,1650464989155,1650464994295
6,1650464996287,1650465001706,1650465002770,1650465004033
7,1650465005551,1650465015628,1650465018273,1650465022592
8,1650465022938,1650465032274,1650465033025,1650465035926
9,1650465036159,1650465041369,1650465045410,1650465047728
