counter,start,storeDLT,storeKfrags,finish
0,1650464898348,1650464908654,1650464911713,1650464913498
1,1650464913628,1650464924551,1650464926958,1650464935524
2,1650464936283,1650464947536,1650464947941,1650464948255
3,1650464950339,1650464960601,1650464967632,1650464972220
4,1650464972409,1650464986987,1650464987661,1650464988024
5,1650464989560,1650464995847,1650464998528,1650464999060
6,1650464999976,1650465008898,1650465011744,1650465015346
7,1650465016597,1650465025273,1650465028132,1650465029286
8,1650465031091,1650465034398,1650465039999,1650465043070
9,1650465045215,1650465049339,1650465049799,1650465051415
