counter,start,storeDLT,storeKfrags,finish
0,1650464898607,1650464913572,1650464915576,1650464915875
1,1650464916001,1650464924430,1650464930683,1650464934344
2,1650464934813,1650464938662,1650464940756,1650464941080
3,1650464941537,1650464953151,1650464954954,1650464957182
4,1650464957503,1650464963714,1650464964259,1650464964580
5,1650464964856,1650464969256,1650464978888,1650464981385
6,1650464981935,1650464987453,1650464989339,1650464989683
7,1650464989868,1650464994444,1650464999729,1650465000051
8,1650465000052,1650465008937,1650465011804,1650465019065
9,1650465019527,1650465027919,1650465029844,1650465032258
