counter,start,storeDLT,storeKfrags,finish
0,1650464898702,1650464908655,1650464913822,1650464915138
1,1650464916737,1650464931434,1650464932285,1650464932587
2,1650464932587,1650464944702,1650464949191,1650464951622
3,1650464952474,1650464963085,1650464964838,1650464965244
4,1650464965614,1650464969736,1650464971013,1650464973890
5,1650464974603,1650464980208,1650464982628,1650464982935
6,1650464983229,1650464987245,1650464989277,1650464989580
7,1650464989586,1650464997862,1650464998304,1650465001383
8,1650465002255,1650465014470,1650465015587,1650465015960
9,1650465017856,1650465027978,1650465029215,1650465034551
