counter,start,storeDLT,storeKfrags,finish
0,1650464898565,1650464913474,1650464918064,1650464918373
1,1650464918464,1650464930698,1650464931492,1650464937101
2,1650464937870,1650464948833,1650464949344,1650464949673
3,1650464949740,1650464960670,1650464967695,1650464968001
4,1650464968012,1650464974839,1650464983123,1650464983478
5,1650464983970,1650464987928,1650464989437,1650464989740
6,1650464989905,1650464997800,1650465003292,1650465003641
7,1650465003706,1650465011325,1650465015972,1650465016411
8,1650465016708,1650465025771,1650465029298,1650465033241
9,1650465033731,1650465038485,1650465038939,1650465039240
