counter,start,storeDLT,storeKfrags,finish
0,1650465191216,1650465198555,1650465203829,1650465204165
1,1650465205372,1650465220844,1650465223121,1650465223430
2,1650465224529,1650465241228,1650465241600,1650465241910
3,1650465243622,1650465253470,1650465254191,1650465256704
4,1650465260099,1650465269842,1650465275530,1650465275890
5,1650465276584,1650465290592,1650465293570,1650465297210
6,1650465298907,1650465305475,1650465309775,1650465312966
7,1650465313208,1650465321895,1650465329799,1650465335608
8,1650465337749,1650465345551,1650465348499,1650465352780
9,1650465352962,1650465359200,1650465360069,1650465364297
