counter,start,storeDLT,storeKfrags,finish
0,1650465192056,1650465202457,1650465203291,1650465203593
1,1650465206878,1650465220555,1650465221166,1650465221532
2,1650465224403,1650465231028,1650465233552,1650465236684
3,1650465236938,1650465241422,1650465249669,1650465262075
4,1650465262656,1650465272636,1650465275525,1650465275891
5,1650465276463,1650465286065,1650465295088,1650465295397
6,1650465299334,1650465306610,1650465309872,1650465310703
7,1650465311047,1650465318864,1650465328282,1650465336221
8,1650465336285,1650465347227,1650465348684,1650465349006
9,1650465349362,1650465357076,1650465357586,1650465357998
