counter,start,storeDLT,storeKfrags,finish
0,1650465191762,1650465198002,1650465202544,1650465205375
1,1650465205953,1650465217190,1650465217826,1650465218134
2,1650465219134,1650465239691,1650465241261,1650465241609
3,1650465241856,1650465251015,1650465261061,1650465261413
4,1650465261419,1650465272790,1650465277891,1650465287011
5,1650465289701,1650465302295,1650465302823,1650465304007
6,1650465304726,1650465308822,1650465310007,1650465310862
7,1650465312496,1650465321890,1650465326592,1650465326900
8,1650465327592,1650465336463,1650465337710,1650465344380
9,1650465345834,1650465351737,1650465352086,1650465352410
