counter,start,storeDLT,storeKfrags,finish
0,1650465192300,1650465204498,1650465207723,1650465208041
1,1650465209102,1650465221126,1650465234236,1650465234571
2,1650465234599,1650465249587,1650465253536,1650465263271
3,1650465263969,1650465275527,1650465279947,1650465284778
4,1650465284915,1650465295220,1650465297293,1650465297603
5,1650465297796,1650465305490,1650465305938,1650465306264
6,1650465308854,1650465324149,1650465324511,1650465333415
7,1650465335155,1650465344276,1650465346904,1650465348624
8,1650465349570,1650465357263,1650465357734,1650465358052
9,1650465358092,1650465365527,1650465366034,1650465369684
