counter,start,storeDLT,storeKfrags,finish
0,1650465191239,1650465197943,1650465202485,1650465203898
1,1650465205937,1650465217170,1650465217866,1650465218219
2,1650465219295,1650465223456,1650465223842,1650465241408
3,1650465243098,1650465253370,1650465256916,1650465259127
4,1650465259208,1650465266466,1650465275586,1650465276013
5,1650465276343,1650465282117,1650465284959,1650465285289
6,1650465285803,1650465295334,1650465297319,1650465299330
7,1650465302196,1650465310704,1650465318039,1650465318541
8,1650465318657,1650465321808,1650465322182,1650465326620
9,1650465326724,1650465335562,1650465336038,1650465336363
