counter,start,storeDLT,storeKfrags,finish
0,1650465193807,1650465209395,1650465214607,1650465214914
1,1650465216108,1650465220861,1650465221348,1650465223629
2,1650465224489,1650465241256,1650465241660,1650465242006
3,1650465243269,1650465263423,1650465266940,1650465269883
4,1650465270606,1650465282124,1650465284996,1650465285363
5,1650465286104,1650465299706,1650465303372,1650465303684
6,1650465304907,1650465313683,1650465318288,1650465329659
7,1650465330435,1650465346836,1650465347466,1650465348676
8,1650465349151,1650465357045,1650465360187,1650465360497
9,1650465361559,1650465365638,1650465366133,1650465370605
