counter,start,storeDLT,storeKfrags,finish
0,1650465191315,1650465203852,1650465204257,1650465204752
1,1650465205907,1650465214832,1650465225032,1650465225332
2,1650465225570,1650465228563,1650465230845,1650465231157
3,1650465231295,1650465245639,1650465256894,1650465264759
4,1650465264826,1650465272118,1650465272604,1650465275524
5,1650465275574,1650465282418,1650465288440,1650465290569
6,1650465290828,1650465302333,1650465304952,1650465305834
7,1650465306556,1650465318885,1650465328324,1650465331085
8,1650465332446,1650465342580,1650465346654,1650465348593
9,1650465348712,1650465357116,1650465359395,1650465362563
