counter,start,storeDLT,storeKfrags,finish
0,1650465191435,1650465202318,1650465204840,1650465205192
1,1650465206316,1650465217092,1650465217764,1650465218081
2,1650465220348,1650465246962,1650465247648,1650465247978
3,1650465249270,1650465257096,1650465263249,1650465269823
4,1650465270624,1650465280892,1650465282380,1650465282773
5,1650465283683,1650465289903,1650465293482,1650465293815
6,1650465293888,1650465301325,1650465303981,1650465304287
7,1650465304856,1650465311802,1650465313603,1650465313933
8,1650465314119,1650465324454,1650465331589,1650465331898
9,1650465332327,1650465340287,1650465344487,1650465349968
