counter,start,storeDLT,storeKfrags,finish
0,1650465193759,1650465213648,1650465214947,1650465226946
1,1650465227045,1650465245608,1650465256876,1650465257251
2,1650465257287,1650465267931,1650465271884,1650465275524
3,1650465276012,1650465285975,1650465288945,1650465289260
4,1650465289555,1650465295012,1650465300050,1650465306491
5,1650465308102,1650465318196,1650465319144,1650465319509
6,1650465319854,1650465331309,1650465336521,1650465338523
7,1650465339301,1650465352916,1650465353328,1650465353668
8,1650465355599,1650465362388,1650465362846,1650465363144
9,1650465363178,1650465368151,1650465368583,1650465368907
